ÁöÁ¡,ÁöÁ¡¸í,ÀÏ½Ã,Æò±Õ±â¿Â(¡ÆC),Æò±ÕÃÖ°í±â¿Â(¡ÆC),Æò±ÕÃÖÀú±â¿Â(¡ÆC),ÃÖ°í±â¿Â(¡ÆC),ÃÖÀú±â¿Â(¡ÆC),ÃÖ°í±â¿Â ³ªÅ¸³­³¯(yyyymmdd),ÃÖÀú±â¿Â ³ªÅ¸³­³¯(yyyymmdd),Æò±Õ¼öÁõ±â¾Ð(hPa),ÃÖ°í¼öÁõ±â¾Ð(hPa),ÃÖÀú¼öÁõ±â¾Ð(hPa),ÃÖ°í¼öÁõ±â¾Ð ³ªÅ¸³­³¯(yyyymmdd),ÃÖÀú¼öÁõ±â¾Ð ³ªÅ¸³­³¯(yyyymmdd),Æò±ÕÀÌ½½Á¡¿Âµµ(¡ÆC),Æò±Õ»ó´ë½Àµµ(%),ÃÖ¼Ò»ó´ë½Àµµ(%),ÃÖ¼Ò»ó´ë½Àµµ ³ªÅ¸³­³¯(yyyymmdd),¿ùÇÕ°­¼ö·®(00~24h¸¸)(mm),ÀÏÃÖ´Ù°­¼ö·®(mm),1½Ã°£ÃÖ´Ù°­¼ö·®(mm),10ºÐÃÖ´Ù°­¼ö·®(mm),ÀÏÃÖ´Ù°­¼ö·® ³ªÅ¸³­³¯(yyyymmdd),1½Ã°£ÃÖ´Ù°­¼ö·® ³ªÅ¸³­³¯(yyyymmdd),10ºÐÃÖ´Ù°­¼ö·® ³ªÅ¸³­³¯(yyyymmdd),Æò±ÕÇ³¼Ó(m/s),ÃÖ´ëÇ³¼Ó(m/s),ÃÖ´ë¼ø°£Ç³¼Ó(m/s),ÃÖ´ëÇ³¼Ó Ç³Çâ(16¹æÀ§),ÃÖ´ë¼ø°£Ç³¼Ó Ç³Çâ(16¹æÀ§),ÃÖ´ëÇ³¼Ó ³ªÅ¸³­³¯(yyyymmdd),ÃÖ´ë¼ø°£Ç³¼Ó ³ªÅ¸³­³¯(yyyymmdd),ÃÖ´ÙÇ³Çâ(16¹æÀ§),ÇÕ°è ÀÏÁ¶½Ã°£(hr),ÀÏÁ¶À²(%),ÇÕ°è ÀÏ»ç·®(MJ/m2),ÃÖ½ÉÀû¼³(cm),ÃÖ½É½ÅÀû¼³(cm),3½Ã°£½ÅÀû¼³ÇÕ(cm),ÃÖ½ÉÀû¼³ ³ªÅ¸³­³¯(yyyymmdd),ÃÖ½É½ÅÀû¼³ ³ªÅ¸³­³¯(yyyymmdd)
278,ÀÇ¼º,2016-07,25.8,31.7,20.9,36,17.5,20160731,20160721,26.1,36.3,2.1,20160730,20160714,21.6,82,27,20160709,232.8,57,23.5,16.5,20160704,20160730,20160730,1.1,5.4,10.3,230,250,20160705,20160702,360,189.2,42.5,,,,,,
278,ÀÇ¼º,2016-08,26.6,34,20.8,38,13.6,20160813,20160827,23.6,34.6,11.2,20160807,20160827,19.7,72,18,20160825,83,36,35.4,13,20160808,20160808,20160808,1.3,6.7,12,250,270,20160831,20160831,360,237.1,56.61,,,,,,
278,ÀÇ¼º,2016-09,21.1,26.3,17,32.5,9.5,20160901,20160921,21.3,32.8,9.7,20160905,20160920,18.2,86,29,20160901,230.5,88.5,15,7.5,20160917,20160902,20160910,.9,5.6,10,70,50,20160919,20160920,50,107.6,28.91,,,,,,
278,ÀÇ¼º,2016-10,15,20.8,11,27.9,1.2,20161004,20161030,14.8,30.7,3.9,20161003,20161030,12.1,86,23,20161030,98.5,41,9,3.5,20161005,20161005,20161008,.9,5.2,9.7,50,50,20161005,20161005,50,113.2,32.43,,,,,,
278,ÀÇ¼º,2016-11,6,13.5,-.2,21,-7.6,20161114,20161126,6.9,14.3,1.3,20161114,20161124,.4,73,12,20161116,12.6,7.9,,,20161118,,,1,6.2,9.4,320,340,20161101,20161101,360,161.3,52.37,,,,,,
278,ÀÇ¼º,2016-12,.9,8.1,-5.1,14.8,-12.3,20161205,20161216,4.6,13.8,.7,20161222,20161216,-5.1,69,9,20161216,32,13.5,,,20161226,,,1.2,6.6,11.7,320,270,20161227,20161201,290,163.6,54.21,,,,,,
278,ÀÇ¼º,2017-01,-2.2,6,-9.3,12.3,-16.7,20170108,20170115,3.1,7.3,.6,20170108,20170114,-10.5,58,9,20170126,2.1,1,,,20170129,,,1.4,7.3,13.9,290,320,20170122,20170122,290,199.5,64.23,,,,,,
278,ÀÇ¼º,2017-02,.1,8.3,-8,16.5,-13.5,20170216,20170211,3,9.6,.9,20170217,20170218,-10.4,52,8,20170204,23.5,13,,,20170222,,,1.7,7,12.4,270,270,20170220,20170210,290,218,71.57,,,,,,
278,ÀÇ¼º,2017-03,5.4,14,-2.3,20.6,-8.9,20170330,20170308,4.5,9.9,1.1,20170321,20170306,-5.2,54,7,20170312,21.1,15,,,20170325,,,1.4,6.7,13.9,270,320,20170309,20170309,360,218,58.73,,,,,,
278,ÀÇ¼º,2017-04,13.2,22,4.6,31.5,-2.4,20170430,20170403,7.7,18.4,1.8,20170406,20170412,2.2,57,6,20170416,78.2,24,5.5,3.5,20170417,20170417,20170426,1.5,7.2,12,270,270,20170428,20170428,360,236.7,60.09,,,,,,
278,ÀÇ¼º,2017-05,18.2,27.3,9.3,34,3.8,20170529,20170508,10.4,19.1,2.3,20170505,20170506,6.7,55,9,20170506,40.3,24,24,15,20170517,20170517,20170517,1.5,6.9,13.4,270,270,20170514,20170513,360,275.1,62.88,,,,,,
278,ÀÇ¼º,2017-06,22.1,30.8,14.3,36.1,8,20170618,20170604,13.7,23.7,4.2,20170625,20170604,11,56,11,20170604,28.2,16,7,3.5,20170625,20170625,20170625,1.4,5.8,11.8,20,340,20170601,20170601,360,261.1,59.65,,,,,,
278,ÀÇ¼º,2017-07,26.1,31.8,21.9,36.2,15.4,20170714,20170727,26.4,34.8,12.5,20170724,20170727,21.8,80,26,20170727,242.8,63,25,8,20170728,20170728,20170702,1,8.5,13.8,270,270,20170714,20170714,250,155.2,34.85,,,,,,
278,ÀÇ¼º,2017-08,25,30.8,20.5,36.6,11.8,20170806,20170831,25.1,36.3,10.9,20170824,20170831,20.8,81,25,20170826,121.2,31.5,18.5,18.5,20170814,20170823,20170823,1,6.5,9.9,250,250,20170822,20170822,50,186.7,44.54,,,,,,
278,ÀÇ¼º,2017-09,19.2,27,12.9,30.7,4.6,20170925,20170930,16.4,26.1,4.9,20170906,20170929,14,77,18,20170929,74.7,37.5,9.5,4,20170927,20170927,20170920,1.1,5.8,9.7,70,110,20170917,20170917,360,200.6,53.84,,,,,,
278,ÀÇ¼º,2017-10,14,21.4,8.7,28.2,-4,20171009,20171031,12.7,24,3.1,20171002,20171031,9.7,80,15,20171031,49,25,5.5,2,20171012,20171012,20171001,1,7.4,11.9,70,20,20171022,20171022,360,143.5,41.09,,,,,,
278,ÀÇ¼º,2017-11,4.4,13.7,-3.2,21.8,-9.4,20171110,20171119,5.1,11.6,1.1,20171108,20171130,-3.6,63,11,20171130,.5,.5,,,20171122,,,1.2,7,14.1,270,270,20171110,20171110,290,217.6,70.65,,,,,,
278,ÀÇ¼º,2017-12,-2.4,5.7,-9.5,12.2,-16.2,20171203,20171213,2.7,7.4,.6,20171224,20171227,-12.1,53,8,20171227,10.1,9.5,,,20171224,,,1.5,7.8,13.3,290,290,20171211,20171211,290,206.7,68.49,,,,,,
278,ÀÇ¼º,2018-01,-3.6,3.9,-10.1,12.4,-19.2,20180115,20180127,2.7,8.2,.5,20180118,20180124,-12.6,55,12,20180127,14,10,,,20180117,,,1.5,7.4,14.7,270,290,20180124,20180129,290,200.6,64.67,,,,,,
278,ÀÇ¼º,2018-02,-1.9,7.2,-10.3,15.7,-18.5,20180227,20180207,2.3,8.7,.6,20180228,20180217,-14.7,44,6,20180217,20,18.5,,,20180228,,,1.5,7.2,13,290,320,20180211,20180211,290,212.5,69.86,,,,,,
278,ÀÇ¼º,2018-03,7.5,16,-.1,25,-7.5,20180328,20180302,6.1,17.5,1.1,20180315,20180302,-.8,62,8,20180302,111.6,31,,,20180319,,,1.5,8.6,15.9,320,270,20180301,20180301,70,213.3,57.51,,,,,,
278,ÀÇ¼º,2018-04,13.5,21.9,5.1,33.1,-2.6,20180421,20180408,7.7,16.7,1.5,20180411,20180407,2.3,55,5,20180419,121.5,27,11.5,4.5,20180406,20180404,20180404,1.7,7.4,12.2,290,290,20180407,20180407,360,232.4,59.01,,,,,,
278,ÀÇ¼º,2018-05,18.4,25.7,11,32.4,3,20180515,20180505,13.6,26,3,20180516,20180504,10.6,67,11,20180504,104.5,25,10.5,3,20180502,20180502,20180502,1.5,8.2,14.2,270,270,20180503,20180503,360,218.3,49.95,,,,,,
278,ÀÇ¼º,2018-06,22.7,29.9,16,36.3,11,20180624,20180617,16.6,31.5,7.1,20180627,20180603,14.2,64,13,20180603,70.4,53,15.5,6.5,20180627,20180627,20180627,1.3,5.2,9.2,340,290,20180624,20180621,360,206.1,47.09,,,,,,
278,ÀÇ¼º,2018-07,27.7,34.2,22.3,39.9,14.7,20180727,20180708,25.6,37.4,13.3,20180727,20180707,21.2,73,26,20180729,197.6,88.5,34.5,9,20180702,20180704,20180704,1.3,5.9,10.3,50,50,20180729,20180729,50,265.6,59.62,,,,,,
278,ÀÇ¼º,2018-08,27.8,34.6,22.1,40.4,16.2,20180801,20180819,24.6,34.2,12.5,20180812,20180821,20.6,70,20,20180821,180,64.5,12.5,6.5,20180826,20180831,20180831,1.4,7.3,11.7,270,270,20180824,20180824,360,204.1,48.68,,,,,,
278,ÀÇ¼º,2018-09,19.9,26.3,14.7,31.1,7.5,20180904,20180928,17.7,31.7,7.3,20180903,20180930,15.1,78,23,20180930,101.7,48,25.5,8.5,20180904,20180904,20180904,1.2,5.6,10.3,290,270,20180930,20180930,20,143.6,38.52,,,,,,
278,ÀÇ¼º,2018-10,11.8,20.3,5.3,26.2,-1.4,20181007,20181031,10.1,21,4,20181006,20181030,6.4,74,20,20181021,113,49.5,9.5,2.5,20181006,20181006,20181005,1.1,6.5,11.3,340,320,20181028,20181001,360,203,58.08,,,,,,
278,ÀÇ¼º,2018-11,6.1,15.3,0,21.3,-7.2,20181106,20181123,6.8,18.4,1.3,20181108,20181123,.6,73,11,20181123,22.7,21,,,20181108,,,.8,6,11.6,270,270,20181109,20181109,360,163.4,53.05,,,,,,
278,ÀÇ¼º,2018-12,-.9,6.9,-7.2,16.3,-15,20181204,20181231,3.8,14.3,.4,20181204,20181227,-8.8,61,7,20181227,22.4,15,,,20181204,,,1.1,7.1,11.6,320,320,20181207,20181207,270,185.2,61.32,,,,,,
278,ÀÇ¼º,2019-01,-1.8,6.8,-8.9,11.8,-13.7,20190130,20190103,2.8,6.7,.9,20190112,20190126,-11.2,55,9,20190124,5,3.5,,,20190112,,,1.2,7.2,12.9,290,290,20190128,20190128,290,215.4,69.48,,,,,,
278,ÀÇ¼º,2019-02,1.5,9.3,-5.3,15.7,-11.3,20190224,20190201,3.6,8,1,20190203,20190209,-8.3,54,10,20190204,23,14.5,,,20190219,,,1.2,6.3,10.4,340,320,20190209,20190209,290,189.8,62.43,,,,,,
278,ÀÇ¼º,2019-03,6.9,15.7,-1.1,25.1,-7.2,20190327,20190314,5.2,13.8,1.5,20190321,20190313,-3,56,10,20190327,22.6,7,,,20190330,,,1.5,7.6,12.7,290,290,20190313,20190327,290,215.8,58.2,,,,,,
278,ÀÇ¼º,2019-04,11.8,19.9,3.9,28.4,-5.3,20190422,20190402,7.6,18.2,2.1,20190424,20190403,1.6,57,9,20190416,83.1,28.5,9,2.5,20190409,20190409,20190409,1.4,6.9,13.2,320,320,20190401,20190401,360,188.6,47.94,,,,,,
278,ÀÇ¼º,2019-05,18.6,28.1,9.1,34.6,1.9,20190524,20190508,10.3,21.7,3.5,20190527,20190507,6.5,54,9,20190505,39.7,18,5.5,1.5,20190527,20190527,20190527,1.5,6.5,11.4,270,320,20190521,20190520,360,308.7,70.66,,,,,,
278,ÀÇ¼º,2019-06,22.1,29.5,15.4,34.9,9.3,20190605,20190601,16.3,28.6,7.8,20190627,20190602,13.9,65,16,20190605,100.6,29,8.5,3,20190629,20190629,20190626,1.2,6.1,10.6,50,200,20190615,20190613,360,222.6,50.86,,,,,,
278,ÀÇ¼º,2019-07,25.2,30.7,20.5,35.5,15.2,20190731,20190706,23.8,34.2,12.1,20190725,20190706,19.9,76,22,20190705,103.3,33.5,8,3.5,20190721,20190725,20190725,1.2,4.9,8.7,90,90,20190708,20190707,230,160.8,36.08,,,,,,
278,ÀÇ¼º,2019-08,26.5,32.7,21.5,37.6,14.7,20190805,20190831,25,35.2,11.4,20190815,20190818,20.9,75,22,20190818,131.5,51,14,8,20190822,20190822,20190829,1.2,4.8,9.6,50,110,20190814,20190811,50,211.5,50.42,,,,,,
278,ÀÇ¼º,2019-09,21.8,27.7,17.1,33,10.5,20190910,20190925,20.2,30.9,8.1,20190906,20190918,17.3,79,19,20190918,155.1,65,10,3.5,20190922,20190904,20190904,1,6.2,10.7,50,180,20190922,20190907,50,129.9,34.82,,,,,,
278,ÀÇ¼º,2019-10,14.7,22.7,8.5,29.5,-.4,20191004,20191028,12.7,26.9,4.3,20191003,20191027,9.6,76,19,20191027,125.6,88.5,14,6,20191002,20191002,20191002,1,6.9,13.7,50,70,20191012,20191012,70,179.8,51.39,,,,,,
278,ÀÇ¼º,2019-11,7.1,16.1,.4,23.1,-6.8,20191101,20191121,7,15.2,1.4,20191118,20191114,1,70,13,20191121,21.6,10.5,,,20191110,,,1,6.3,11.4,290,320,20191118,20191118,360,165.1,53.59,,,,,,
278,ÀÇ¼º,2019-12,.6,8.8,-5.4,14.9,-12.1,20191211,20191206,4.1,9.8,1,20191217,20191213,-6.4,64,10,20191213,20.2,9.5,,,20191201,,,1.1,6.7,12.7,270,320,20191205,20191205,290,186.3,61.69,,,,,,
278,ÀÇ¼º,2020-01,1.2,8.2,-4,13,-11.5,20200126,20200101,4.7,11.9,1.3,20200107,20200121,-4.4,70,11,20200121,58.9,31.5,,,20200107,,,1.1,7.4,12.7,290,290,20200108,20200108,290,146.8,49,,,,,,
278,ÀÇ¼º,2020-02,2.1,9.5,-4.3,17.2,-13.8,20200214,20200206,5,11.4,1.1,20200216,20200205,-4.2,68,10,20200224,54.8,38.7,,,20200225,,,1.2,8.2,14.2,270,250,20200222,20200222,290,177.4,56.26,,,,,,
278,ÀÇ¼º,2020-03,7.2,15.6,-1,23.2,-8.6,20200321,20200306,6.1,16.2,1.7,20200327,20200306,-1.2,62,10,20200306,17.1,8,,,20200310,,,1.4,9.4,16.5,270,320,20200319,20200319,270,218.4,58.74,,,,,,
278,ÀÇ¼º,2020-04,10.3,19,1.6,26.8,-4.3,20200430,20200406,6.4,13.2,1.9,20200417,20200408,-.2,55,10,20200414,35.2,16.7,7,4.4,20200419,20200417,20200417,1.7,7.8,16,320,320,20200421,20200421,290,240.8,61.07,,,,,,
278,ÀÇ¼º,2020-05,17.7,25,10.6,31.7,3.7,20200501,20200508,13.5,22.2,5.3,20200517,20200507,11,70,17,20200507,54.9,22.2,5.2,2.8,20200509,20200518,20200518,1.2,6.4,12,290,320,20200512,20200512,270,223.3,51.03,,,,,,
278,ÀÇ¼º,2020-06,23.1,30.1,16.6,35.9,10.2,20200609,20200602,19.3,30,7.5,20200612,20200601,16.6,71,24,20200602,144.3,43.2,14.8,5.4,20200614,20200611,20200611,1.1,5.6,9.8,320,270,20200601,20200614,270,222.4,50.79,,,,,,
278,ÀÇ¼º,2020-07,22.5,26.9,19,31.8,14.2,20200721,20200718,23.1,33.6,16,20200720,20200718,19.6,86,38,20200717,373.8,71.5,28.4,13.2,20200713,20200730,20200730,.8,5.5,9.7,290,140,20200720,20200709,50,98,22.01,,,,,,
278,ÀÇ¼º,2020-08,26.8,32,23,35.1,20.6,20200820,20200824,29,35.6,22.5,20200812,20200831,23.5,84,40,20200820,222.3,67.8,21.7,8.6,20200808,20200810,20200810,.9,4.5,10.4,250,110,20200828,20200826,230,152.9,36.52,,,,,,
278,ÀÇ¼º,2020-09,19.5,25.8,14.7,29,7.9,20200904,20200928,18.4,30.9,9.8,20200902,20200920,15.9,82,30,20200920,116.5,37.6,13.6,3.5,20200907,20200902,20200902,1.1,8.2,15.6,250,50,20200903,20200903,50,128.9,34.64,,,,,,
278,ÀÇ¼º,2020-10,12.3,20.8,5.5,25.7,-1.8,20201002,20201024,10.4,20.2,3.4,20201004,20201024,6.9,74,20,20201024,4.6,4,1.4,.3,20201021,20201021,20201021,.9,6.4,12.4,50,50,20201008,20201008,290,200.2,57.35,,,,,,
278,ÀÇ¼º,2020-11,6.5,14.7,-.3,23.2,-6.3,20201119,20201130,7,22.1,1.8,20201119,20201108,.4,70,9,20201108,45.1,38.9,,,20201119,,,.9,8.3,14.7,320,270,20201103,20201103,290,171.6,55.71,,,,,,
278,ÀÇ¼º,2020-12,-2.2,6.3,-8.6,12.1,-15.9,20201228,20201217,3.4,7,.7,20201228,20201216,-9.1,64,10,20201219,1.4,1.2,,,20201229,,,1,6.8,12.9,290,320,20201230,20201230,290,193.6,64.15,,,,,,
278,ÀÇ¼º,2021-01,-2.9,5.1,-9.9,14,-21.6,20210125,20210108,3.5,10.2,.8,20210122,20210107,-9.5,65,12,20210114,8.6,5.1,,,20210126,,,1.1,8.1,16.5,290,270,20210128,20210128,290,187.7,60.43,,,,,,
278,ÀÇ¼º,2021-02,1.9,10.5,-5.6,24.1,-12.4,20210221,20210218,4.2,10.2,1.2,20210201,20210204,-6.5,59,10,20210223,14.6,10.2,,,20210201,,,1.4,8,17.7,320,320,20210217,20210217,290,195.4,64.15,,,,,,
278,ÀÇ¼º,2021-03,8,15.6,.9,23.8,-4.2,20210326,20210303,7,15.4,2.8,20210327,20210322,1.4,69,9,20210326,100.4,53.7,,,20210301,,,1.1,7.5,15.1,290,270,20210322,20210322,290,174.8,47.09,,,,,,
278,ÀÇ¼º,2021-04,12.7,20.8,4.6,29.6,-.9,20210421,20210415,8,17.7,3.2,20210403,20210414,3.2,59,13,20210422,72.4,26.1,6.2,3.1,20210403,20210404,20210403,1.3,6.9,12.7,290,290,20210417,20210430,290,208.9,53.03,,,,,,
278,ÀÇ¼º,2021-05,16.2,23.3,9.3,30.7,1.6,20210514,20210506,13.3,26.9,5.2,20210516,20210509,10.5,75,18,20210509,121.2,35.8,8.5,3.3,20210516,20210516,20210528,1.1,7.1,15.2,20,270,20210528,20210505,290,178.4,40.78,,,,,,
278,ÀÇ¼º,2021-06,21.7,28.2,16.2,32.4,8.9,20210609,20210605,19.3,26.9,10.6,20210630,20210608,16.8,77,21,20210608,62.6,24.8,6,2.3,20210603,20210603,20210623,.9,4.4,8.1,270,70,20210604,20210616,50,176.1,40.23,,,,,,
278,ÀÇ¼º,2021-07,25.8,32.4,20.8,36.5,16.5,20210731,20210702,25.9,32.1,16.8,20210713,20210701,21.6,80,41,20210727,134.5,27.8,12.2,6.3,20210703,20210715,20210715,.9,5.3,13.1,140,70,20210715,20210715,50,211,47.38,,,,,,
278,ÀÇ¼º,2021-08,24.5,29.9,21.1,37,18,20210806,20210815,25.8,33.2,19,20210803,20210817,21.6,86,39,20210806,220.9,42.1,21.6,7.8,20210824,20210819,20210819,.8,5.8,10.7,290,50,20210806,20210817,50,111,26.49,,,,,,
278,ÀÇ¼º,2021-09,20.5,26.2,16.1,30,12.6,20210911,20210923,20,26.8,14.7,20210907,20210926,17.4,85,41,20210911,125.9,48.2,20.2,8.3,20210901,20210901,20210929,.8,5.1,9.7,90,320,20210915,20210923,70,100.5,26.97,,,,,,
278,ÀÇ¼º,2021-10,13.8,21.7,8.5,30.2,-1.1,20211003,20211018,13.7,25.6,3.9,20211010,20211017,10.5,84,21,20211024,54.2,29.4,6.2,1.9,20211011,20211011,20211011,.7,4.6,8.1,340,90,20211019,20211029,50,168.2,48.17,,,,,,
278,ÀÇ¼º,2021-11,6.2,14.9,.1,20.8,-6.1,20211106,20211128,7.3,14.9,3,20211108,20211123,1.8,77,23,20211116,46.3,28.6,,,20211108,,,1,6.7,11.8,270,270,20211108,20211108,270,177.9,57.76,,,,,,
278,ÀÇ¼º,2021-12,.1,8.1,-6.2,13.8,-15.6,20211221,20211227,4.3,10.3,.8,20211211,20211225,-6.3,67,16,20211225,.1,.1,,,20211219,,,1.3,9.1,18.8,290,290,20211217,20211217,290,190,62.96,,,,,,
278,ÀÇ¼º,2022-01,-2.7,5.7,-9.7,11.7,-15.1,20220123,20220114,2.9,6.7,1.2,20220125,20220116,-10.8,58,14,20220104,.5,.3,,,20220117,,,.9,7.3,14.6,270,270,20220113,20220113,290,208.7,67.28,,,,,,
278,ÀÇ¼º,2022-02,-1.2,6.7,-8.8,14.4,-14.7,20220226,20220218,2.7,7.4,1,20220226,20220220,-11.4,50,12,20220224,.3,.3,,,20220226,,,1.6,6.9,13.2,290,290,20220205,20220221,290,218.7,71.87,,,,,,
278,ÀÇ¼º,2022-03,7.1,14.9,-.4,21.2,-8.1,20220312,20220306,6.6,17.3,1.4,20220313,20220305,-.3,65,12,20220306,51.5,12.4,,,20220319,,,1.2,7.9,14.5,290,320,20220305,20220305,290,179.3,48.34,,,,,,
278,ÀÇ¼º,2022-04,13.4,22.2,5,30.2,-2.6,20220412,20220403,8.6,20.2,2.6,20220426,20220405,3.8,59,11,20220410,34,13.9,6.3,1.2,20220426,20220426,20220426,1.2,5.5,11.5,250,270,20220407,20220406,290,239.5,60.82,,,,,,
278,ÀÇ¼º,2022-05,18.1,26.8,9.1,33,2.4,20220524,20220502,10.8,18.2,4.7,20220530,20220501,7.5,56,17,20220529,5.4,4.8,3.7,1.2,20220513,20220513,20220513,1.4,7.3,13,290,290,20220527,20220527,270,302,69.11,,,,,,
278,ÀÇ¼º,2022-06,23,29.3,16.9,36.5,9.6,20220622,20220607,19.7,32.6,7.5,20220630,20220602,16.7,72,18,20220602,73.5,34.9,11.4,4.7,20220624,20220624,20220624,1.3,5.8,11.6,230,230,20220628,20220628,200,197.1,45.02,,,,,,
278,ÀÇ¼º,2022-07,26.4,32.1,21.9,37.2,18.4,20220702,20220716,26.4,32.6,18.4,20220731,20220702,22,79,28,20220702,109.5,29.9,17.4,10.3,20220718,20220726,20220726,1,5.4,8.9,270,90,20220721,20220726,290,151.7,34.06,,,,,,
278,ÀÇ¼º,2022-08,25.2,30.2,21.2,36.2,12,20220807,20220828,26.7,36.1,9.9,20220814,20220827,21.9,85,27,20220827,203.3,30.4,13.8,8.8,20220831,20220813,20220813,.8,5,9.9,230,270,20220807,20220807,200,110.5,26.35,,,,,,
278,ÀÇ¼º,2022-09,20.2,27.1,14.7,32.9,8,20220917,20220924,18.7,32.4,9.2,20220905,20220930,16,80,23,20220930,38.3,25.3,4.1,1.3,20220906,20220906,20220905,1,6.6,14.2,50,50,20220919,20220919,70,139.8,37.51,,,,,,
278,ÀÇ¼º,2022-10,12.8,20.9,6.3,28.9,-1.5,20221001,20221020,11.6,27.1,3.7,20221004,20221017,8.3,78,19,20221017,35.2,21.7,7.1,2.8,20221004,20221004,20221004,.9,6.7,14.1,270,320,20221010,20221010,50,190.2,54.42,,,,,,
278,ÀÇ¼º,2022-11,7.5,17,.4,24.6,-5.8,20221112,20221105,7.5,21,1.4,20221113,20221130,1.9,73,14,20221127,58,29.6,,,20221129,,,.7,5.6,11.5,290,290,20221126,20221126,270,183,59.42,,,,,,
278,ÀÇ¼º,2022-12,-3.4,4,-9.4,11.1,-16.3,20221209,20221224,3.2,6.6,1.3,20221213,20221201,-9.2,68,17,20221205,5.6,4.4,,,20221221,,,.9,7.2,14.5,270,250,20221223,20221223,290,175.3,58.07,,,,,,
278,ÀÇ¼º,2023-01,-2.7,5.6,-9.5,15.6,-19.2,20230112,20230125,3.5,11.7,.6,20230113,20230124,-9,67,10,20230112,19.6,13.6,,,20230113,,,1,7.3,14.2,290,320,20230124,20230124,290,193.7,62.48,,,,,,
278,ÀÇ¼º,2023-02,1.3,9.6,-5.7,16.4,-11.5,20230228,20230205,4,8.2,1.1,20230210,20230203,-6.5,62,11,20230228,4.4,4,,,20230210,,,.9,7,15,340,340,20230201,20230220,290,171.3,56.35,,,,,,
278,ÀÇ¼º,2023-03,8.8,18.4,.1,25.1,-7.9,20230331,20230303,6.2,17.8,1.6,20230323,20230302,-1.2,56,11,20230316,35.3,26.1,,,20230323,,,1,6.8,12.2,320,320,20230312,20230312,290,226,60.95,,,,,,
278,ÀÇ¼º,2023-04,12.6,20.6,4.6,28.4,-2.1,20230420,20230409,8.9,20,2.4,20230429,20230412,4.2,64,11,20230413,40.4,14.5,4,1.7,20230405,20230411,20230411,1.4,6.9,15.2,320,270,20230408,20230408,290,194,49.29,,,,,,
278,ÀÇ¼º,2023-05,17.8,25.3,10.2,33.1,1.9,20230517,20230508,13.5,26,5.2,20230529,20230501,10.8,70,18,20230503,152.8,51.4,7.3,4.2,20230529,20230513,20230513,1,5.6,11.4,340,340,20230501,20230501,50,214.7,49.14,,,,,,
278,ÀÇ¼º,2023-06,22.5,29.5,16.7,34,11.5,20230618,20230604,20,31.3,10.4,20230626,20230604,17.2,76,24,20230604,206.6,33.7,26.9,16.7,20230630,20230614,20230614,1,6.4,11.1,320,340,20230611,20230610,230,203.3,46.45,,,,,,
278,ÀÇ¼º,2023-07,25.7,31.2,21.8,35.7,18,20230729,20230707,28,33.4,20.2,20230715,20230706,22.9,87,37,20230703,457.6,96,41.6,26.7,20230718,20230711,20230711,.8,6.8,15.3,290,290,20230717,20230711,200,144.2,32.35,,,,,,
278,ÀÇ¼º,2023-08,26.9,32.5,22.6,37.1,18.8,20230806,20230826,28.6,36.9,21.8,20230820,20230826,23.2,83,45,20230825,321.6,97.7,23,8.8,20230810,20230824,20230830,.9,5.6,11.8,50,50,20230810,20230810,50,179.6,42.82,,,,,,
278,ÀÇ¼º,2023-09,22.3,27.8,18.4,32.2,13.2,20230904,20230924,22.7,30.2,13.1,20230917,20230924,19.3,86,39,20230924,222.4,75.8,19.6,5.8,20230920,20230913,20230913,.8,4.6,8.6,50,20,20230924,20230907,50,135.5,37.56,,,,,,
278,ÀÇ¼º,2023-10,13,21.6,6.8,24,0,20231001,20231021,11.8,17.7,5.2,20231009,20231020,9,81,22,20231031,6.8,3,1.4,1.2,20231020,20231019,20231004,.7,5.8,11.3,320,340,20231020,20231020,50,204.3,58.42,,,,,,
278,ÀÇ¼º,2023-11,6.2,13.9,-.4,27.1,-8.6,20231102,20231125,7.2,22.4,1.6,20231106,20231125,.3,71,17,20231125,26.4,7.6,,,20231106,,,1.1,7,14,270,320,20231106,20231106,270,192.5,62.48,,,,,,
278,ÀÇ¼º,2023-12,.5,7.8,-5.2,19.2,-14.9,20231209,20231223,5.2,14,1.1,20231211,20231222,-4.3,74,23,20231203,81.5,38.9,,,20231215,,,.9,7.8,17.3,290,320,20231216,20231216,270,165.2,54.7,,,,,,
278,ÀÇ¼º,2024-01,-.6,6.2,-6.1,13.8,-14,20240131,20240124,4.3,9.5,1.3,20240118,20240124,-5.7,72,19,20240112,17.6,8.5,,,20240120,,,1,6.4,13.5,290,270,20240107,20240107,290,169.3,54.61,,,,,,
278,ÀÇ¼º,2024-02,3.4,9.5,-1.5,19.7,-7.9,20240214,20240211,6.2,16.1,2.9,20240219,20240212,-.5,78,21,20240212,52.6,12.2,,,20240219,,,.9,5.5,10.9,290,290,20240215,20240215,50,94.5,29.97,,,,,,
278,ÀÇ¼º,2024-03,6.3,13.5,-.5,22.8,-10.2,20240323,20240302,6.1,12.6,1.5,20240323,20240301,-1.1,65,13,20240318,55.3,27.2,,,20240328,,,1.3,7,13.6,290,290,20240319,20240319,290,166.8,44.85,,,,,,
